CircuitId,PointOrder,X,Y,Longitude,Latitude
hockenheimring,40,36.211,21.253,8.578298,49.33126
hockenheimring,41,41.889,22.74,8.578931,49.331368
hockenheimring,42,52.457,26.319,8.580109,49.331628
hockenheimring,43,87.183,39.478,8.58398,49.332584
hockenheimring,44,88.296,39.685,8.584104,49.332599
hockenheimring,45,89.255,39.423,8.584211,49.33258
hockenheimring,46,89.839,38.639,8.584276,49.332523
hockenheimring,47,90.0,37.799,8.584294,49.332462
hockenheimring,48,89.731,37.014,8.584264,49.332405
hockenheimring,49,89.094,36.368,8.584193,49.332358
hockenheimring,50,75.763,27.613,8.582707,49.331722
hockenheimring,51,47.945,9.25,8.579606,49.330388
hockenheimring,52,45.98,8.466,8.579387,49.330331
hockenheimring,53,43.8,8.273,8.579144,49.330317
hockenheimring,54,13.165,12.1,8.575729,49.330595
hockenheimring,55,11.837,12.1,8.575581,49.330595
hockenheimring,56,10.931,11.329,8.57548,49.330539
hockenheimring,57,10.402,9.636,8.575421,49.330416
hockenheimring,58,10.249,6.91,8.575404,49.330218
hockenheimring,59,10.509,3.469,8.575433,49.329968
hockenheimring,60,11.362,0.688,8.575528,49.329766
hockenheimring,61,12.797,-1.913,8.575688,49.329577
hockenheimring,62,14.6,-4.308,8.575889,49.329403
hockenheimring,63,15.291,-5.671,8.575966,49.329304
hockenheimring,64,15.551,-7.103,8.575995,49.3292
hockenheimring,65,15.551,-8.397,8.575995,49.329106
hockenheimring,66,15.183,-9.759,8.575954,49.329007
hockenheimring,67,14.277,-11.645,8.575853,49.32887
hockenheimring,68,13.165,-13.201,8.575729,49.328757
hockenheimring,69,11.783,-14.564,8.575575,49.328658
hockenheimring,70,9.074,-16.711,8.575273,49.328502
hockenheimring,71,-5.683,-26.567,8.573628,49.327786
hockenheimring,72,-23.203,-37.992,8.571675,49.326956
hockenheimring,73,-24.8,-38.831,8.571497,49.326895
hockenheimring,74,-26.549,-39.41,8.571302,49.326853
hockenheimring,75,-28.146,-39.547,8.571124,49.326843
hockenheimring,76,-29.949,-39.355,8.570923,49.326857
hockenheimring,77,-31.492,-39.024,8.570751,49.326881
hockenheimring,78,-33.026,-38.377,8.57058,49.326928
hockenheimring,79,-34.515,-37.4,8.570414,49.326999
hockenheimring,80,-36.112,-35.982,8.570236,49.327102
hockenheimring,81,-38.077,-33.573,8.570017,49.327277
hockenheimring,82,-53.794,-15.018,8.568265,49.328625
hockenheimring,83,-54.96,-14.04,8.568135,49.328696
hockenheimring,84,-56.288,-13.393,8.567987,49.328743
hockenheimring,85,-57.723,-13.27,8.567827,49.328752
hockenheimring,86,-59.149,-13.393,8.567668,49.328743
hockenheimring,87,-60.378,-13.985,8.567531,49.3287
hockenheimring,88,-61.329,-14.949,8.567425,49.32863
hockenheimring,89,-62.128,-16.119,8.567336,49.328545
hockenheimring,90,-62.549,-17.482,8.567289,49.328446
hockenheimring,91,-62.603,-18.913,8.567283,49.328342
hockenheimring,92,-62.343,-20.538,8.567312,49.328224
hockenheimring,93,-59.786,-28.453,8.567597,49.327649
hockenheimring,94,-59.149,-29.746,8.567668,49.327555
hockenheimring,95,-58.198,-31.109,8.567774,49.327456
hockenheimring,96,-56.817,-32.279,8.567928,49.327371
hockenheimring,97,-55.328,-32.995,8.568094,49.327319
hockenheimring,98,-52.143,-34.22,8.568449,49.32723
hockenheimring,99,-50.609,-35.074,8.56862,49.327168
hockenheimring,100,-49.434,-36.175,8.568751,49.327088
hockenheimring,101,-48.16,-37.73,8.568893,49.326975
hockenheimring,102,-44.177,-43.374,8.569337,49.326565
hockenheimring,103,-43.486,-44.929,8.569414,49.326452
hockenheimring,104,-43.226,-46.031,8.569443,49.326372
hockenheimring,105,-43.334,-47.201,8.569431,49.326287
hockenheimring,106,-43.648,-48.44,8.569396,49.326197
hockenheimring,107,-44.608,-49.665,8.569289,49.326108
hockenheimring,108,-46.195,-50.959,8.569112,49.326014
hockenheimring,109,-52.089,-55.184,8.568455,49.325707
hockenheimring,110,-54.108,-56.286,8.56823,49.325627
hockenheimring,111,-55.489,-56.547,8.568076,49.325608
hockenheimring,112,-57.032,-56.547,8.567904,49.325608
hockenheimring,113,-58.835,-56.162,8.567703,49.325636
hockenheimring,114,-60.477,-55.116,8.56752,49.325712
hockenheimring,115,-61.966,-53.629,8.567354,49.32582
hockenheimring,116,-63.294,-51.743,8.567206,49.325957
hockenheimring,117,-64.46,-49.665,8.567076,49.326108
hockenheimring,118,-75.324,-26.815,8.565865,49.327768
hockenheimring,119,-75.324,-26.815,8.565865,49.327768
hungaroring,0,-39.861,-45.607,19.245888,47.58026
hungaroring,1,-69.505,-21.899,19.243226,47.581696
hungaroring,2,-78.269,-15.048,19.242439,47.582111
hungaroring,3,-79.059,-13.727,19.242368,47.582191
hungaroring,4,-79.527,-12.407,19.242326,47.582271
hungaroring,5,-79.393,-10.921,19.242338,47.582361
hungaroring,6,-78.803,-9.765,19.242391,47.582431
hungaroring,7,-77.946,-8.989,19.242468,47.582478
hungaroring,8,-76.821,-8.444,19.242569,47.582511
hungaroring,9,-75.173,-8.197,19.242717,47.582526
hungaroring,10,-72.734,-8.197,19.242936,47.582526
hungaroring,11,-65.941,-8.362,19.243546,47.582516
hungaroring,12,-61.398,-9.138,19.243954,47.582469
hungaroring,13,-57.244,-10.376,19.244327,47.582394
hungaroring,14,-52.89,-12.093,19.244718,47.58229
hungaroring,15,-49.594,-13.959,19.245014,47.582177
hungaroring,16,-47.099,-15.676,19.245238,47.582073
hungaroring,17,-22.901,-34.826,19.247411,47.580913
hungaroring,18,-21.13,-35.751,19.24757,47.580857
hungaroring,19,-19.415,-36.147,19.247724,47.580833
hungaroring,20,-17.7,-36.147,19.247878,47.580833
hungaroring,21,-16.308,-35.668,19.248003,47.580862
hungaroring,22,-14.794,-35.123,19.248139,47.580895
hungaroring,23,-13.614,-34.199,19.248245,47.580951
hungaroring,24,-12.623,-33.109,19.248334,47.581017
hungaroring,25,-11.966,-32.102,19.248393,47.581078
hungaroring,26,-11.375,-30.699,19.248446,47.581163
hungaroring,27,-11.175,-28.751,19.248464,47.581281
hungaroring,28,-11.242,-27.661,19.248458,47.581347
hungaroring,29,-11.765,-26.175,19.248411,47.581437
hungaroring,30,-12.222,-24.706,19.24837,47.581526
hungaroring,31,-19.148,-12.951,19.247748,47.582238
hungaroring,32,-19.872,-10.772,19.247683,47.58237
hungaroring,33,-20.006,-9.055,19.247671,47.582474
hungaroring,34,-19.605,-7.586,19.247707,47.582563
hungaroring,35,-19.081,-5.72,19.247754,47.582676
hungaroring,36,-18.424,-4.003,19.247813,47.58278
hungaroring,37,-10.774,11.251,19.2485,47.583704
hungaroring,38,2.801,38.722,19.249719,47.585368
hungaroring,39,5.239,43.081,19.249938,47.585632
hungaroring,40,8.079,46.894,19.250193,47.585863
hungaroring,41,11.631,51.022,19.250512,47.586113
hungaroring,42,12.355,52.177,19.250577,47.586183
hungaroring,43,12.89,53.35,19.250625,47.586254
hungaroring,44,13.012,54.67,19.250636,47.586334
hungaroring,45,12.623,56.156,19.250601,47.586424
hungaroring,46,6.431,79.5,19.250045,47.587838
hungaroring,47,6.297,81.283,19.250033,47.587946
hungaroring,48,6.487,83.0,19.25005,47.58805
hungaroring,49,6.954,84.717,19.250092,47.588154
hungaroring,50,7.678,86.351,19.250157,47.588253
hungaroring,51,8.992,87.672,19.250275,47.588333
hungaroring,52,10.574,88.844,19.250417,47.588404
hungaroring,53,12.222,89.686,19.250565,47.588455
hungaroring,54,13.87,90.0,19.250713,47.588474
hungaroring,55,15.919,89.934,19.250897,47.58847
hungaroring,56,17.89,89.455,19.251074,47.588441
hungaroring,57,20.273,88.448,19.251288,47.58838
hungaroring,58,22.968,86.731,19.25153,47.588276
hungaroring,59,24.883,85.41,19.251702,47.588196
hungaroring,60,27.121,83.776,19.251903,47.588097
hungaroring,61,29.493,81.91,19.252116,47.587984
hungaroring,62,32.467,78.807,19.252383,47.587796
hungaroring,63,45.117,65.104,19.253519,47.586966
hungaroring,64,45.707,63.783,19.253572,47.586886
hungaroring,65,45.908,62.76,19.25359,47.586824
hungaroring,66,45.841,61.67,19.253584,47.586758
hungaroring,67,45.184,60.746,19.253525,47.586702
hungaroring,68,44.126,59.739,19.25343,47.586641
hungaroring,69,43.268,58.88,19.253353,47.586589
hungaroring,70,42.946,58.104,19.253324,47.586542
hungaroring,71,43.012,56.701,19.25333,47.586457
hungaroring,72,43.335,55.149,19.253359,47.586363
hungaroring,73,47.946,37.781,19.253773,47.585311
hungaroring,74,48.937,35.454,19.253862,47.58517
hungaroring,75,49.66,34.513,19.253927,47.585113
hungaroring,76,50.384,33.671,19.253992,47.585062
hungaroring,77,51.375,32.878,19.254081,47.585014
hungaroring,78,52.567,32.498,19.254188,47.584991
hungaroring,79,54.805,32.036,19.254389,47.584963
hungaroring,80,64.36,30.633,19.255247,47.584878
hungaroring,81,66.342,29.857,19.255425,47.584831
hungaroring,82,67.589,28.998,19.255537,47.584779
hungaroring,83,68.647,28.14,19.255632,47.584727
hungaroring,84,69.571,26.654,19.255715,47.584637
hungaroring,85,69.894,25.333,19.255744,47.584557
hungaroring,86,70.295,23.782,19.25578,47.584463
hungaroring,87,70.295,22.065,19.25578,47.584359
hungaroring,88,69.961,20.199,19.25575,47.584246
hungaroring,89,67.589,3.475,19.255537,47.583233
hungaroring,90,67.522,0.504,19.255531,47.583053
hungaroring,91,67.723,-1.362,19.255549,47.58294
hungaroring,92,68.246,-3.294,19.255596,47.582823
hungaroring,93,68.981,-5.176,19.255662,47.582709
hungaroring,94,78.335,-20.116,19.256502,47.581804
hungaroring,95,79.26,-22.362,19.256585,47.581668
hungaroring,96,79.46,-23.93,19.256603,47.581573
hungaroring,97,79.527,-25.399,19.256609,47.581484
hungaroring,98,79.326,-26.951,19.256591,47.58139
hungaroring,99,78.992,-28.52,19.256561,47.581295
hungaroring,100,78.335,-29.923,19.256502,47.58121
hungaroring,101,77.277,-31.31,19.256407,47.581126
hungaroring,102,61.197,-49.371,19.254963,47.580032
hungaroring,103,46.899,-65.946,19.253679,47.579028
hungaroring,104,42.021,-71.394,19.253241,47.578698
hungaroring,105,40.83,-72.087,19.253134,47.578656
hungaroring,106,39.716,-72.253,19.253034,47.578646
hungaroring,107,38.658,-72.087,19.252939,47.578656
hungaroring,108,37.734,-71.543,19.252856,47.578689
hungaroring,109,36.81,-70.701,19.252773,47.57874
hungaroring,110,27.055,-59.64,19.251897,47.57941
hungaroring,111,25.473,-58.088,19.251755,47.579504
hungaroring,112,18.023,-52.012,19.251086,47.579872
hungaroring,113,16.709,-51.319,19.250968,47.579914
hungaroring,114,15.395,-50.774,19.25085,47.579947
hungaroring,115,13.803,-50.543,19.250707,47.579961
hungaroring,116,12.422,-50.692,19.250583,47.579952
hungaroring,117,10.574,-51.55,19.250417,47.5799
hungaroring,118,9.46,-52.788,19.250317,47.579825
hungaroring,119,8.669,-54.125,19.250246,47.579744
hungaroring,120,8.202,-55.281,19.250204,47.579674
hungaroring,121,8.079,-56.849,19.250193,47.579579
hungaroring,122,8.268,-58.401,19.25021,47.579485
hungaroring,123,8.925,-59.871,19.250269,47.579396
hungaroring,124,9.783,-61.043,19.250346,47.579325
hungaroring,125,24.482,-72.88,19.251666,47.578608
hungaroring,126,27.188,-75.356,19.251909,47.578458
hungaroring,127,27.979,-76.694,19.25198,47.578377
hungaroring,128,28.569,-78.559,19.252033,47.578264
hungaroring,129,28.836,-80.738,19.252057,47.578132
hungaroring,130,28.636,-82.752,19.252039,47.57801
hungaroring,131,27.979,-84.469,19.25198,47.577906
hungaroring,132,27.188,-86.104,19.251909,47.577807
hungaroring,133,25.941,-87.507,19.251797,47.577722
hungaroring,134,23.892,-88.828,19.251613,47.577642
hungaroring,135,21.787,-89.686,19.251424,47.57759
hungaroring,136,19.482,-90.0,19.251217,47.577571
hungaroring,137,17.043,-89.686,19.250998,47.57759
hungaroring,138,14.861,-88.828,19.250802,47.577642
hungaroring,139,12.823,-87.425,19.250619,47.577727
hungaroring,140,-39.861,-45.607,19.245888,47.58026
hungaroring,141,-39.861,-45.607,19.245888,47.58026
imola,0,24.19,35.646,11.716701,44.344056
imola,1,20.999,35.69,11.716291,44.34406
imola,2,1.086,39.968,11.713733,44.344453
imola,3,-6.021,40.719,11.71282,44.344522
imola,4,-10.163,40.762,11.712288,44.344526
imola,5,-30.939,38.901,11.709619,44.344355
imola,6,-41.145,36.485,11.708308,44.344133
imola,7,-42.414,35.646,11.708145,44.344056
imola,8,-43.021,34.895,11.708067,44.343987
imola,9,-43.2,34.199,11.708044,44.343923
imola,10,-43.947,30.944,11.707948,44.343624
imola,11,-44.5,29.91,11.707877,44.343529
imola,12,-45.769,29.029,11.707714,44.343448
imola,13,-55.157,24.25,11.706508,44.343009
imola,14,-56.558,22.683,11.706328,44.342865
imola,15,-71.707,-14.868,11.704382,44.339415
imola,16,-71.886,-15.869,11.704359,44.339323
imola,17,-71.862,-17.089,11.704362,44.339211
imola,18,-70.259,-22.923,11.704568,44.338675
imola,19,-70.259,-23.848,11.704568,44.33859
imola,20,-70.78,-24.98,11.704501,44.338486
imola,21,-71.364,-25.752,11.704426,44.338415
imola,22,-89.299,-41.099,11.702122,44.337005
imola,23,-89.813,-41.981,11.702056,44.336924
imola,24,-90.0,-43.026,11.702032,44.336828
imola,25,-89.774,-44.147,11.702061,44.336725
imola,26,-89.113,-45.486,11.702146,44.336602
imola,27,-88.256,-46.215,11.702256,44.336535
imola,28,-87.283,-46.509,11.702381,44.336508
imola,29,-85.789,-46.487,11.702573,44.33651
imola,30,-56.869,-42.732,11.706288,44.336855
imola,31,-53.577,-42.504,11.706711,44.336876
imola,32,-48.711,-42.776,11.707336,44.336851
imola,33,-45.185,-43.287,11.707789,44.336804
imola,34,-40.382,-44.202,11.708406,44.33672
imola,35,-35.454,-45.105,11.709039,44.336637
imola,36,-32.901,-45.606,11.709367,44.336591
imola,37,-31.29,-45.279,11.709574,44.336621
imola,38,-30.067,-44.67,11.709731,44.336677
imola,39,-28.487,-43.135,11.709934,44.336818
imola,40,-26.899,-40.261,11.710138,44.337082
imola,41,-24.463,-34.177,11.710451,44.337641
imola,42,-23.894,-31.51,11.710524,44.337886
imola,43,-23.715,-28.484,11.710547,44.338164
imola,44,-24.19,-25.404,11.710486,44.338447
imola,45,-27.717,-8.708,11.710033,44.339981
imola,46,-27.67,-7.663,11.710039,44.340077
imola,47,-27.172,-6.465,11.710103,44.340187
imola,48,-25.117,-3.233,11.710367,44.340484
imola,49,-22.431,0.947,11.710712,44.340868
imola,50,-21.645,1.35,11.710813,44.340905
imola,51,-20.602,1.459,11.710947,44.340915
imola,52,-19.878,1.143,11.71104,44.340886
imola,53,-15.9,-0.457,11.711551,44.340739
imola,54,-14.678,-0.62,11.711708,44.340724
imola,55,27.024,-0.348,11.717065,44.340749
imola,56,27.561,-0.577,11.717134,44.340728
imola,57,28.082,-1.818,11.717201,44.340614
imola,58,28.472,-2.906,11.717251,44.340514
imola,59,28.923,-3.178,11.717309,44.340489
imola,60,29.803,-3.2,11.717422,44.340487
imola,61,46.454,3.657,11.719561,44.341117
imola,62,48.556,4.833,11.719831,44.341225
imola,63,55.492,9.622,11.720722,44.341665
imola,64,59.462,13.235,11.721232,44.341997
imola,65,63.307,17.099,11.721726,44.342352
imola,66,72.695,26.308,11.722932,44.343198
imola,67,74.595,27.657,11.723176,44.343322
imola,68,76.657,28.67,11.723441,44.343415
imola,69,88.941,34.123,11.725019,44.343916
imola,70,89.868,35.026,11.725138,44.343999
imola,71,90.0,36.452,11.725155,44.34413
imola,72,89.751,37.584,11.725123,44.344234
imola,73,86.045,45.421,11.724647,44.344954
imola,74,85.181,46.161,11.724536,44.345022
imola,75,84.232,46.455,11.724414,44.345049
imola,76,82.901,46.509,11.724243,44.345054
imola,77,81.834,46.237,11.724106,44.345029
imola,78,65.323,39.968,11.721985,44.344453
imola,79,59.462,37.704,11.721232,44.344245
imola,80,56.27,36.55,11.720822,44.344139
imola,81,53.491,35.919,11.720465,44.344081
imola,82,51.615,35.581,11.720224,44.34405
imola,83,24.19,35.646,11.716701,44.344056
imola,84,24.19,35.646,11.716701,44.344056
interlagos,0,-45.821,-39.204,-46.699905,-23.703744
interlagos,1,-35.749,-78.18,-46.699329,-23.705785
interlagos,2,-34.682,-82.285,-46.699268,-23.706
interlagos,3,-33.616,-84.653,-46.699207,-23.706124
interlagos,4,-31.203,-88.243,-46.699069,-23.706312
interlagos,5,-29.961,-89.255,-46.698998,-23.706365
interlagos,6,-28.178,-89.981,-46.698896,-23.706403
interlagos,7,-26.412,-90.0,-46.698795,-23.706404
interlagos,8,-24.471,-89.599,-46.698684,-23.706383
interlagos,9,-23.457,-89.064,-46.698626,-23.706355
interlagos,10,-20.309,-86.162,-46.698446,-23.706203
interlagos,11,-17.249,-82.763,-46.698271,-23.706025
interlagos,12,-16.043,-81.865,-46.698202,-23.705978
interlagos,13,-14.469,-81.311,-46.698112,-23.705949
interlagos,14,-12.878,-81.216,-46.698021,-23.705944
interlagos,15,-10.57,-81.961,-46.697889,-23.705983
interlagos,16,-5.674,-84.959,-46.697609,-23.70614
interlagos,17,-1.792,-86.563,-46.697387,-23.706224
interlagos,18,1.093,-87.307,-46.697222,-23.706263
interlagos,19,3.733,-87.651,-46.697071,-23.706281
interlagos,20,6.146,-87.785,-46.696933,-23.706288
interlagos,21,9.696,-87.365,-46.69673,-23.706266
interlagos,22,12.406,-86.773,-46.696575,-23.706235
interlagos,23,15.746,-85.57,-46.696384,-23.706172
interlagos,24,18.876,-83.756,-46.696205,-23.706077
interlagos,25,21.97,-81.33,-46.696028,-23.70595
interlagos,26,24.471,-78.695,-46.695885,-23.705812
interlagos,27,26.447,-75.888,-46.695772,-23.705665
interlagos,28,27.916,-73.253,-46.695688,-23.705527
interlagos,29,29.14,-70.293,-46.695618,-23.705372
interlagos,30,33.931,-54.462,-46.695344,-23.704543
interlagos,31,35.959,-46.518,-46.695228,-23.704127
interlagos,32,39.421,-33.036,-46.69503,-23.703421
interlagos,33,43.652,-15.812,-46.694788,-23.702519
interlagos,34,51.084,12.412,-46.694363,-23.701041
interlagos,35,53.759,22.591,-46.69421,-23.700508
interlagos,36,55.648,29.733,-46.694102,-23.700134
interlagos,37,56.522,33.055,-46.694052,-23.69996
interlagos,38,56.854,35.156,-46.694033,-23.69985
interlagos,39,56.644,37.123,-46.694045,-23.699747
interlagos,40,56.155,38.46,-46.694073,-23.699677
interlagos,41,55.088,40.045,-46.694134,-23.699594
interlagos,42,53.165,41.381,-46.694244,-23.699524
interlagos,43,50.926,42.317,-46.694372,-23.699475
interlagos,44,47.692,42.985,-46.694557,-23.69944
interlagos,45,38.022,44.895,-46.69511,-23.69934
interlagos,46,34.245,45.315,-46.695326,-23.699318
interlagos,47,31.902,45.143,-46.69546,-23.699327
interlagos,48,29.035,44.742,-46.695624,-23.699348
interlagos,49,26.324,43.94,-46.695779,-23.69939
interlagos,50,23.929,42.527,-46.695916,-23.699464
interlagos,51,21.656,41.19,-46.696046,-23.699534
interlagos,52,19.383,39.319,-46.696176,-23.699632
interlagos,53,17.197,36.894,-46.696301,-23.699759
interlagos,54,14.207,33.094,-46.696472,-23.699958
interlagos,55,4.38,19.822,-46.697034,-23.700653
interlagos,56,-1.39,11.649,-46.697364,-23.701081
interlagos,57,-6.304,4.659,-46.697645,-23.701447
interlagos,58,-11.689,-2.406,-46.697953,-23.701817
interlagos,59,-14.522,-6.34,-46.698115,-23.702023
interlagos,60,-16.707,-9.3,-46.69824,-23.702178
interlagos,61,-18.229,-10.98,-46.698327,-23.702266
interlagos,62,-19.925,-12.031,-46.698424,-23.702321
interlagos,63,-22.338,-12.89,-46.698562,-23.702366
interlagos,64,-24.995,-13.234,-46.698714,-23.702384
interlagos,65,-28.982,-13.138,-46.698942,-23.702379
interlagos,66,-31.64,-12.699,-46.699094,-23.702356
interlagos,67,-33.756,-12.031,-46.699215,-23.702321
interlagos,68,-35.644,-11.171,-46.699323,-23.702276
interlagos,69,-38.879,-9.414,-46.699508,-23.702184
interlagos,70,-40.488,-7.982,-46.6996,-23.702109
interlagos,71,-41.554,-6.569,-46.699661,-23.702035
interlagos,72,-42.586,-4.526,-46.69972,-23.701928
interlagos,73,-43.373,-1.757,-46.699765,-23.701783
interlagos,74,-44.352,2.33,-46.699821,-23.701569
interlagos,75,-45.156,6.073,-46.699867,-23.701373
interlagos,76,-46.24,12.947,-46.699929,-23.701013
interlagos,77,-46.45,15.792,-46.699941,-23.700864
interlagos,78,-46.398,18.676,-46.699938,-23.700713
interlagos,79,-45.716,20.872,-46.699899,-23.700598
interlagos,80,-44.614,21.98,-46.699836,-23.70054
interlagos,81,-43.845,22.381,-46.699792,-23.700519
interlagos,82,-42.883,22.705,-46.699737,-23.700502
interlagos,83,-41.572,22.858,-46.699662,-23.700494
interlagos,84,-40.19,22.514,-46.699583,-23.700512
interlagos,85,-38.739,21.941,-46.6995,-23.700542
interlagos,86,-34.822,18.962,-46.699276,-23.700698
interlagos,87,-33.249,18.027,-46.699186,-23.700747
interlagos,88,-32.025,17.511,-46.699116,-23.700774
interlagos,89,-30.713,17.244,-46.699041,-23.700788
interlagos,90,-29.507,17.148,-46.698972,-23.700793
interlagos,91,-28.178,17.32,-46.698896,-23.700784
interlagos,92,-26.359,17.989,-46.698792,-23.700749
interlagos,93,-24.209,19.764,-46.698669,-23.700656
interlagos,94,-23.002,21.56,-46.6986,-23.700562
interlagos,95,-22.355,23.526,-46.698563,-23.700459
interlagos,96,-22.25,25.207,-46.698557,-23.700371
interlagos,97,-22.513,27.155,-46.698572,-23.700269
interlagos,98,-23.247,28.682,-46.698614,-23.700189
interlagos,99,-24.926,31.146,-46.69871,-23.70006
interlagos,100,-26.447,32.673,-46.698797,-23.69998
interlagos,101,-31.815,37.925,-46.699104,-23.699705
interlagos,102,-34.578,41.095,-46.699262,-23.699539
interlagos,103,-36.483,43.921,-46.699371,-23.699391
